word,category
職銷,NONE
裝帶,NONE
襲之無,NONE
貨盡行,NONE
事革,NONE
出巡,NONE
勄,NONE
勇略將,NONE
勞其,NONE
及諸,NONE
喇錫為,NONE
寧夏無明,NONE
念臣,NONE
楊鳳起,PER
殫極勤,NONE
爾皆開,NONE
看然後奏聞,NONE
等于,NONE
經緣,NONE
職今,NONE
調養,NONE
足疾令,NONE
還之,NONE
醫多,NONE
醫明,NONE
醫調治得,NONE
孟世泰為,NONE
李迥,PER
楊廷耀為,NONE
洛之額爾滾,NONE
丈勘,NONE
三十五年,DATE
主事員,OFF
事之官,NONE
任原,PER
俱視,NONE
先後歷,NONE
公捐馬,NONE
公者,NONE
其員外,NONE
准其,NONE
出缺,NONE
出馬駝,NONE
可派,NONE
員及,NONE
商榷,NONE
完糧,NONE
官履畝,NONE
宜親,NONE
實無累,NONE
屬員賢,NONE
師行,NONE
年久,NONE
幾月,NONE
我亦當,NONE
捐馬駝,NONE
掠納,NONE
數口,NONE
既肆,NONE
日奏聞,NONE
時塞草,NONE
有疾者,NONE
木扎爾陀音,PER
核算,NONE
此次,NONE
民下,NONE
無罪過,NONE
甄別者,NONE
皆知,NONE
盡識,NONE
知之議政,NONE
等噶爾丹,NONE
糧食,NONE
練達吏,NONE
缺以,NONE
聽民間,NONE
自報,NONE
舉事,NONE
補其,NONE
親用,NONE
諭議政,NONE
議派,NONE
負所,NONE
資助,NONE
車載,NONE
進乘雪而行,NONE
進京,NONE
選主事,NONE
選保舉,NONE
選員,NONE
選補用,NONE
重諸王,NONE
開列員,NONE
隨運,NONE
隨運之米,NONE
青發,NONE
願急,NONE
餘皆以,NONE
駝者,NONE
齊行,NONE
乾為,NONE
任鎮,NONE
分年,NONE
回奏臣,NONE
常圓子察爾代為,NONE
庫布素,NONE
廈道,NONE
徵并,NONE
徵得,NONE
拱,NONE
朝聘,NONE
沈,NONE
渾子蘭鼐,PER
王道,NONE
病退,NONE
糧皆免,NONE
給散,NONE
縣霜災,NONE
計口,NONE
軍調,NONE
霑,NONE
龍門,LOC
一隊,NONE
不勝欣悅,NONE
以噶爾丹,NONE
侯,OFF
喀爾喀之事,NONE
官阿爾必,PER
寬宥果,NONE
將軍伯費揚,PER
差濟隆,NONE
年來,NONE
往訊噶爾丹,NONE
意而納,PER
我界,NONE
所云掠,NONE
攻棄,NONE
暫存,NONE
有理,NONE
李廷燮,PER
此奏,NONE
溫旨,NONE
特祜歸,PER
疆界,NONE
節次,NONE
罪愆,NONE
草美獸,NONE
蒙降,NONE
行想,NONE
車卜登,PER
遺書道,NONE
一百七十,NONE
三千六百九十,NONE
下護,NONE
八頃,NONE
其獲,NONE
增派,NONE
妻黎氏,PER
官員俱著,NONE
尾大軍後進,NONE
情願,NONE
文英護,PER
李世,PER
杭氏,PER
柱法,NONE
洪亮,PER
滿洲噶思哈妻,PER
王貝勒公,OFF
發一有,NONE
統杜思噶爾石,PER
進春朝,NONE
阿敏妻,PER
除現,NONE
隨此兵,NONE
薊州命,NONE
調喀喇沁,NONE
軍糧,NONE
齊往,NONE
一如,NONE
以機,NONE
以速,NONE
公福善,PER
兵眾,NONE
冰,NONE
冰雪,NONE
凝凍,NONE
出師時,NONE
前降,NONE
勞苦馬匹者,NONE
南口,LOC
古奏,NONE
哨口,NONE
失不俟草,NONE
將融,NONE
尺許,NONE
居庸,LOC
已當,NONE
巴顏,PER
幾烏,NONE
往汛,NONE
恐軍卒,NONE
應往,NONE
所示,NONE
所過,NONE
捕獸,NONE
掠喀爾喀納,NONE
春季,NONE
村舍,NONE
極明,NONE
汛界視,NONE
沿克魯倫河,NONE
清泉,NONE
湧出,NONE
漆爾往,NONE
潛遣,NONE
烏闌上,NONE
用兵之道,NONE
當嚴行,NONE
當行,NONE
疏鑿,NONE
約噶爾丹噶爾丹果,NONE
統阿毓璽,NONE
統阿迪,NONE
經畫,NONE
聖算,NONE
至巴爾,NONE
茁即,NONE
要須,NONE
軍伯費揚,NONE
違出,NONE
闌,NONE
阿毓璽,PER
雖冰凍,NONE
馳騁,NONE
三錫為,NONE
中交,NONE
之米酌,NONE
井,NONE
以外,NONE
以糧,NONE
倘無用,NONE
催來,NONE
傳令,NONE
博木巴圖,PER
台上,NONE
命理,NONE
哈卜,PER
外郎雅,PER
太重,NONE
官止,NONE
將正額,NONE
必爾漢,PER
必爾漢至,NONE
恐難速,NONE
成龍將,NONE
故御,NONE
李錦為,NONE
無雪馬匹,NONE
營馬匹,NONE
牧放,NONE
獲必,NONE
留所過,NONE
竣報,NONE
自哈,NONE
著放,NONE
蘇勒圖,PER
處亦遣,NONE
處著,NONE
行命員,NONE
運所載,NONE
違令放,NONE
鑿井之事,NONE
隨水,NONE
雪,NONE
霍尚,PER
魯蘇,PER
齊爾口,NONE
一百七十三,NONE
上許,NONE
不令往,NONE
之草,NONE
五旗,GRP
亦須,NONE
令其踞,NONE
侍衛九員,NONE
侍衛及,NONE
侍衛興永朝,PER
兄子,NONE
先到,NONE
內合派,NONE
內府護,NONE
內領,NONE
兩黃旗,GRP
兵之缺,NONE
兵給,NONE
其次,NONE
其米,NONE
其防護,NONE
准臣,NONE
分次察哈爾兵漢,NONE
南宜,NONE
及漢軍察哈爾營,NONE
及護,NONE
各出,NONE
各旗,NONE
周圍,NONE
回鑾時,NONE
報應,NONE
壕築壘,NONE
多爾即,NONE
夜即,NONE
大營勿踐,NONE
官岳,NONE
官白斌,PER
宿衛,OFF
尚書班,NONE
居御,NONE
往達里岡,NONE
征討莫要,NONE
御營,LOC
惟視,NONE
應留,NONE
所設,NONE
拖陵,NONE
拖陵布,PER
指示,NONE
收管,NONE
敵交戰,NONE
日者,NONE
時副將,NONE
晝則,NONE
有馬匹,NONE
杭艾令,PER
極免,NONE
此爾,NONE
此著,NONE
水處,NONE
派護,NONE
渣爾,NONE
無人,NONE
照旗,NONE
營中,NONE
營中則,NONE
營外,NONE
營後其餘悉,NONE
營留,NONE
牧馬處,NONE
環列,NONE
留之諭行,NONE
留總兵,NONE
留馬匹,NONE
疲憊,NONE
登先者,NONE
白斌,PER
盡免,NONE
眷屬,NONE
眾人,NONE
第令爾,NONE
納木扎爾陀音,PER
終為,NONE
給白斌,NONE
給米,NONE
給馬價,NONE
統嘎爾單,PER
經留,NONE
緊,NONE
而兵,NONE
至兵,NONE
著三旗,NONE
著爾所屬,NONE
著署,NONE
著該,NONE
藍翎,OFF
行大有,PER
補所留,NONE
西地,NONE
要嗣後安營,NONE
諭行,NONE
貯,NONE
買給,NONE
車陵,NONE
近處,NONE
退後者,NONE
退怯,NONE
進良,NONE
遊牧以,NONE
遊牧何,NONE
遊牧爾,NONE
達里崗,LOC
違令者,NONE
避厄魯特,NONE
還庫,NONE
郝尚圖,PER
銀俱免,NONE
銀買者,NONE
鋒兵,NONE
錫賞,NONE
防護外,NONE
防護馬群,NONE
阿之東,NONE
隨其方,NONE
預支,NONE
領等,NONE
首領,NONE
龍馬,NONE
一百七十四,NONE
以噶爾丹敗,NONE
作亂,NONE
供眾,NONE
倘彼西,NONE
冰水,NONE
圖濟,NONE
執送,NONE
多羅特,NONE
官員速行,NONE
宿,NONE
將運到,NONE
已死,NONE
并噶爾丹,NONE
幾爾圖,NONE
悉令,NONE
應備,NONE
擒解,NONE
故漢,NONE
昂,NONE
梅湯,NONE
湯以,NONE
第巴匿,NONE
給之奏入,NONE
統姚儀,NONE
聽噶爾丹,NONE
薩楚,NONE
農之子,NONE
逃及,NONE
進口,NONE
飲爾,NONE
香薷,NONE
麵,NONE
不輕止,NONE
不遣,NONE
丹比,NONE
之教繼,NONE
之法前,NONE
之略,NONE
之速,NONE
人告,NONE
今應令,NONE
今運丁及,NONE
介意,NONE
以北,NONE
伏讀,NONE
佛像,NONE
便民,NONE
俯賜臣,NONE
俱略,NONE
偽居,NONE
備極,NONE
億萬年,NONE
優擢,NONE
先歸爾,NONE
全歸,NONE
即喀爾喀降,NONE
厄魯特遂滅,NONE
厄魯特降,NONE
召班禪,NONE
召議政,NONE
各造,NONE
合,NONE
名其船,NONE
命領,NONE
唆,NONE
問之,NONE
喀爾喀掠,NONE
噶爾丹敗,NONE
噶爾丹誦,NONE
圖大學士,NONE
圖席,NONE
土伯特國,LOC
地問,NONE
垂諸,NONE
大軍往,NONE
大通,NONE
如達賴,NONE
威靈,NONE
學士常書,PER
宗喀巴,PER
將所紀載,NONE
小舟,NONE
尚在則,NONE
崇峻,NONE
希為,NONE
帕克,NONE
廟謨豫定,NONE
張英奏,NONE
往彼其來,NONE
征機宜,NONE
德珠,NONE
思慮,NONE
戈尼爾羅卜贓,PER
戰日,NONE
所為,NONE
指達賴,NONE
推挽,NONE
敬閱,NONE
旨行,NONE
時往,NONE
果達賴,NONE
橋閘河,NONE
欺達賴,NONE
殺過,NONE
民殊,NONE
沮,NONE
法主以,NONE
法乃匿,NONE
法陰,NONE
泛載,NONE
濟著議,NONE
烏闌布通,LOC
無責達賴,NONE
王乃陽,NONE
班禪主,NONE
畢奏,NONE
當噶爾丹率,NONE
百日,NONE
盛事,NONE
盡降,NONE
相見,NONE
相見斷,NONE
石文桂,PER
石文桂奏,NONE
神算,NONE
窮荒,NONE
第巴,OFF
第巴原,NONE
等示,NONE
管事人,NONE
簡冊,NONE
絕漠,NONE
統六師,NONE
統喀住,NONE
統皇長,NONE
經選擇,NONE
緇,NONE
編摩,NONE
美不勝書,NONE
群心,NONE
背誓,NONE
脫,NONE
自西寧,NONE
至京上,NONE
至克魯倫,NONE
至後無不稔,NONE
計親,NONE
討噶爾丹懼,NONE
訓,NONE
設誓,NONE
詢明,NONE
誓濟隆,NONE
諸護,NONE
謬乎,NONE
運至京師,NONE
達賴汗,PER
遠涉,NONE
適遇,NONE
開闢,NONE
閘口,NONE
降人納,NONE
非典,NONE
面見,NONE
餘者,NONE
首頂,NONE
高樓,NONE
一員乘,NONE
上命員外,NONE
不料,NONE
並將,NONE
乃告,NONE
之察罕托羅海,LOC
之際爾,NONE
事善,NONE
什巴,NONE
以擊敗,NONE
以科圖,NONE
以部發,NONE
何如,NONE
保奏言臣,NONE
俱到,NONE
俱達賴,NONE
凍斃,NONE
千餘頭,NONE
又告,NONE
古約,NONE
古豫遣,NONE
可任,NONE
各歸本汛,NONE
同來,NONE
命肅州,NONE
啟聞,NONE
喇錫報,NONE
圖爾言噶爾丹,NONE
堪布,OFF
外餘交,NONE
完畢,NONE
定奪,NONE
將達賴,NONE
崔俊為,NONE
巴王,PER
巴罕,NONE
巴陵,LOC
廉羅道,OFF
廣東肇高,LOC
往祖良,NONE
恐祖良,NONE
應令扎,NONE
所將,NONE
所餘之米,NONE
授之扎,NONE
文覆部,NONE
日扎,NONE
會盟,SYS
檄文,NONE
汗取,NONE
潘育龍,PER
獨主其議,NONE
知命,NONE
示達賴,NONE
稱噶爾丹,NONE
糧外,NONE
納喇特,LOC
結姻,NONE
統祖良,PER
著伯費揚,NONE
著差,NONE
處備,NONE
視其言,NONE
貯察罕諾爾,NONE
運之米,NONE
遭大風雨,NONE
遵依而行,NONE
里根,NONE
金之路,NONE
院賢能,NONE
除給,NONE
駐扎,NONE
駐扎善,NONE
龍來京命,NONE
一佐領,NONE
不願,NONE
並令戶,NONE
之佐領,NONE
之家給,NONE
之察哈爾兵,NONE
之恩今,NONE
之戶,NONE
乞將,NONE
事輒秉燭,NONE
京應,NONE
京著,NONE
人到,NONE
人應,NONE
什,NONE
什特奏言臣,NONE
來京令,NONE
倘厄魯,NONE
再來,NONE
分佐領,NONE
則扣,NONE
勤敏,NONE
十有,NONE
即散,NONE
受辱,NONE
古軍前,NONE
各歸,NONE
合家,NONE
同納拉善,NONE
吐魯番,LOC
吳達禪,PER
哈等,NONE
回令,NONE
回國王,NONE
土爾扈特,GRP
城駐,NONE
堪用,NONE
多爾濟喇,PER
尼魯,NONE
左都御史,OFF
常祿,NONE
年羹堯,PER
年羹堯奏,NONE
延信,PER
張文興,PER
後沿,NONE
從征,NONE
扎薩克等,NONE
扎薩克台吉,OFF
扎什,NONE
扎爾,NONE
拉善,NONE
拜他喇布勒哈番,OFF
振武將軍,OFF
播散,NONE
收存,NONE
敕諭,NONE
新來,NONE
日以,NONE
時時,NONE
普化,NONE
木蘭,NONE
朱軾,PER
李世金,PER
杜如虎,PER
查弼納,PER
柳葉,NONE
格格,OFF
格爾,NONE
梁世勳,PER
楚宗,NONE
歲在,NONE
民人,NONE
泰寧,NONE
洋船,NONE
無從,NONE
王撫,NONE
田從典,PER
目擊,NONE
直省,NONE
矢石,NONE
磺廠,NONE
秋毫無犯,NONE
回子,GRP
地者,NONE
夙興,NONE
夜寐有,NONE
官果,NONE
害嗣後厄魯特,NONE
將見存,NONE
少者,NONE
已歸降,NONE
常伏,NONE
彼往,NONE
彼若來,NONE
得出,NONE
必過策,NONE
恐厄魯特,NONE
惟務偷,NONE
所共知,NONE
探信,NONE
政諸臣,NONE
既取,NONE
未久,NONE
歸國臣,NONE
歸家,NONE
歸臣,NONE
民望,NONE
浮多,NONE
淮黃秋漲,NONE
淹沒災,NONE
滅噶爾丹臣,NONE
災輕重,NONE
特有,NONE
特等,NONE
當永相,NONE
白三旗,GRP
知策,NONE
積者乎,NONE
答,NONE
算,NONE
米十萬石,NONE
結之事速,NONE
至解,NONE
致虐,NONE
舊居,NONE
葉爾欽,PER
著取,NONE
蒙高厚,NONE
虐害,NONE
行察奏,NONE
衛軍民,NONE
裁決,NONE
覆應,NONE
解噶爾丹,NONE
誅噶爾丹,NONE
諭噶爾丹言,NONE
諸事何,NONE
議厄魯特降,NONE
賑濟外,NONE
贍養,NONE
車卜,NONE
轉遞,NONE
送臣,NONE
達爾襲,PER
遷來,NONE
邊關,NONE
部中,NONE
開明臣,NONE
閒入署,NONE
阿卜,NONE
阿拉,NONE
降亦待,NONE
離者,NONE
顯榮,NONE
食除,NONE
三十六年,NONE
不爽,NONE
中喀爾喀及,NONE
之主寧,NONE
之由實,NONE
五矢諸,NONE
人往,NONE
伸明,NONE
侵喀爾,NONE
假代喀爾喀為,NONE
先犯,NONE
克魯倫,LOC
兩國,NONE
兩遣,NONE
六師滅,NONE
其事,NONE
其國為,NONE
其曲,NONE
厄魯特喀爾,NONE
古所,NONE
同等,NONE
名進,NONE
問喀爾喀多羅,NONE
喀爾喀厄魯,NONE
喀爾喀厄魯特,NONE
喀爾喀喀爾,NONE
喀爾喀多羅,NONE
喀爾喀王,NONE
大義,NONE
天道,NONE
存銀,NONE
官送,NONE
射射,NONE
射連中,NONE
尚書班迪,PER
尚書班迪往,NONE
師所敗,NONE
徇之理乎,NONE
必遲,NONE
所破,NONE
方知,NONE
朝之國,NONE
欲將,NONE
毫,NONE
海柳,NONE
渣布,NONE
物給,NONE
率諸,NONE
理曲,NONE
疲瘠,NONE
發去,NONE
皮,NONE
直論,NONE
等馬駒,NONE
索諾幕子,NONE
缺乏,NONE
胡虎,NONE
至大將,NONE
至黃河,NONE
致敗,NONE
色冷,PER
著遷,NONE
薩克車陵,NONE
蘇丹,NONE
處取,NONE
處見,NONE
裘,NONE
誓入,NONE
貢獻本,NONE
軍士命,NONE
通之地,NONE
達里岡,LOC
那本,NONE
鄂羅音,NONE
闌衛寨,NONE
阿蘭泰馬齊,NONE
雅等及,NONE
雅阿爾薩,PER
領軍士,NONE
額爾奇,PER
驚服,NONE
齊大將,NONE
二季,NONE
人捕,NONE
其寨,NONE
冬春,NONE
准其部,NONE
凍,NONE
即日,NONE
厄魯特布,PER
右衛兵,NONE
命遣,NONE
存千餘,NONE
寒冽,NONE
察罕托,LOC
布達里,PER
數日來,NONE
桑諾爾布,PER
殆盡,NONE
潰散,NONE
灰,NONE
獲鹿,NONE
獵耕種,NONE
稱噶爾丹見,NONE
糧草,NONE
縣衛本,NONE
遺亡,NONE
降奏,NONE
餓,NONE
一戰立,NONE
之仁,NONE
之言噶爾丹窮,NONE
以獻,NONE
催奮,NONE
先至,NONE
兩路,NONE
別出,NONE
前遂統,NONE
力况,NONE
勇克,NONE
匱馬乏,NONE
及格,NONE
及聞駕,NONE
古來,NONE
可至,NONE
命入,NONE
在察罕,NONE
壘沽英,NONE
夾攻則,NONE
奈臣,NONE
如期而至,NONE
孰意,NONE
實朕意,NONE
封厄魯特巴,NONE
尚且,NONE
尚欲待,NONE
屠戮,NONE
待之數,NONE
必需,NONE
悉加,NONE
戰勝勢,NONE
戰陣,NONE
手書密,NONE
拖陵朕計,NONE
指授,NONE
撫而活,NONE
故不俟督,NONE
散者,NONE
敵噶爾丹,PER
敵境,NONE
時日,NONE
機務皆謹,NONE
烏闌故,NONE
無不奮,NONE
熟,NONE
狡寇滅,NONE
發齊言,NONE
破敗,NONE
破竹,NONE
統軍前,NONE
續召議,NONE
聖謨,NONE
自軍中,NONE
至克魯倫眾,NONE
至敗亡,NONE
與語,NONE
良久,NONE
行並,NONE
軍威潰,NONE
軍擊敗,NONE
軍疾進,NONE
迥出,NONE
追困,NONE
進後杳無聲息,NONE
遇敵,NONE
降人,NONE
降故,NONE
雖噶爾丹懾,NONE
非常,NONE
顧伯費,NONE
二石,NONE
四頃,NONE
妻查,NONE
妻田氏,NONE
孫兆龍妻,NONE
溫查,NONE
王英,PER
第妻,NONE
並准,NONE
主則,NONE
事應,NONE
以奏聞,NONE
以百,NONE
便于,NONE
修改,NONE
兵所習,NONE
分數,NONE
分管,NONE
前魚,NONE
力人,NONE
勘合,NONE
卜景,NONE
受傷,NONE
可率,NONE
可諭,NONE
可豫算然,NONE
可負,NONE
名爾,NONE
周爰訪,NONE
哈山為,NONE
坐塘,NONE
峴,NONE
帶去,NONE
帶往,NONE
帶理,NONE
張仕,PER
恐前,NONE
戒懼,NONE
押運至,NONE
敬天,NONE
旗員及,NONE
有人,NONE
有察哈爾兵,NONE
朔欽天,NONE
梅,NONE
歐陽旭為,NONE
準至,NONE
潦,NONE
火牌,SYS
牽駝,NONE
王毓賢為,NONE
珂,NONE
監豫奏,NONE
管官員,NONE
管攝,NONE
統公,NONE
統圖席,NONE
經其地,NONE
聚一處,NONE
肥馬,NONE
茂為,NONE
諸氣數,NONE
變修,NONE
貝勒該,NONE
負米,NONE
負過,NONE
貫而行,NONE
賽璋,NONE
超為,NONE
運之之法,NONE
遞運為,NONE
遠道,NONE
鄂倫,NONE
重則,NONE
鋗,NONE
陰盛,NONE
陸德元,PER
陸鳴,PER
雖人,NONE
領督運,NONE
驅爾,NONE
七十里,NONE
二十里,NONE
人員內,NONE
候駕予,NONE
允禮生,NONE
兼領,NONE
凡五宿,NONE
及至,NONE
命主事,NONE
圖等查,NONE
地接,NONE
堡西,NONE
孤山,LOC
寧夏之路,NONE
平水,NONE
府谷,LOC
往則,NONE
恪僖加,NONE
擺,NONE
故議政,NONE
朔命領,NONE
柴薪,NONE
橫城口,LOC
正路,NONE
每匹,NONE
汪舒克,PER
無人知,NONE
無誤,NONE
照此,NONE
營馬,NONE
略少,NONE
砂多,NONE
砂路,NONE
神木,NONE
祭黃河,NONE
給銀五,NONE
羸者,NONE
自保,NONE
自察罕扎,LOC
自邊,NONE
至寧夏,LOC
至寧夏之路,LOC
至寧夏計,NONE
著薩哈連,NONE
薩哈連出,NONE
行道,NONE
親出,NONE
計幾宿,NONE
調換,NONE
過鄂爾,NONE
達海,PER
達海至,NONE
邊問,NONE
邊往詢,NONE
邊至察罕扎,LOC
關外,LOC
阿都海,PER
隨駕,NONE
驛路,NONE
一二次,NONE
一員及,NONE
一幼,NONE
一枝,NONE
一無實意,NONE
一策,NONE
一言,NONE
一頭,NONE
丁共,NONE
三匹,NONE
三子,NONE
上則,NONE
上將,OFF
不勝欣,NONE
不念,NONE
且爾欲,NONE
並無所事,NONE
中心,NONE
中華,LOC
丹濟拉引,NONE
丹濟拉情,NONE
丹濟拉有,NONE
丹濟拉言,NONE
丹濟拉遣,NONE
主事薩哈連,PER
乃活,NONE
乃達賴,NONE
之噶爾,NONE
之察哈,NONE
之教,NONE
之曼濟言,NONE
之格壘,NONE
之程,NONE
之素,NONE
之舉言,NONE
之言俱告,NONE
之誦,NONE
乘馬駝,NONE
九日,DATE
事明,NONE
二十五日,DATE
二十八日,DATE
二起,NONE
云噶爾丹,NONE
云噶爾丹謂,NONE
云爾以,NONE
云臣,NONE
云諭,NONE
五六百,NONE
五六百名,NONE
享,NONE
人亦繕,NONE
人來,NONE
人家,NONE
人徹,NONE
人羅卜,NONE
人致,NONE
什達爾,NONE
什魯特,NONE
今尼麻唐,NONE
今帶,NONE
今惟欽,NONE
今獸,NONE
今速,NONE
代言,NONE
令尼麻唐,NONE
令臣,NONE
以合,NONE
以擊,NONE
以船,NONE
以降,NONE
似必,NONE
但謂,NONE
作禮,NONE
使理,NONE
使眾,NONE
使策,NONE
使署,NONE
來朝爾,NONE
來言,NONE
來言達賴,NONE
來降,NONE
例賜幣,NONE
侍衛拉錫四人,NONE
修禮,NONE
俱收,NONE
俱無食,NONE
倘彼從,NONE
倘軫念,NONE
偉材長,NONE
備文,NONE
備晰,NONE
傷臣,NONE
傾,NONE
充使,NONE
兇,NONE
先以,NONE
先運至,NONE
先領,NONE
兩端,NONE
六十年,NONE
六日,NONE
六端,NONE
六隊,NONE
兵不過,NONE
其勢,NONE
其女斷,NONE
其數兵,NONE
其斷,NONE
其濟隆,NONE
其班禪,NONE
其詭計,NONE
其誠心,NONE
其跡,NONE
其餘船,NONE
具本,NONE
再口,NONE
冬以,NONE
况達賴,NONE
准爾所,NONE
出使,NONE
出定,NONE
出寧夏北門,NONE
初旬,NONE
則令,NONE
則爾土,NONE
則罪,NONE
前去,NONE
創亂,NONE
剿噶爾丹,NONE
剿噶爾丹行,NONE
劫去,NONE
勿如,NONE
十三口,NONE
卓爾磨隆,NONE
博什,NONE
博霽兵,NONE
博霽止,NONE
卜丹濟拉使,NONE
印帶,NONE
厄木齊,NONE
厄魯特俱加,NONE
厄魯特入,NONE
厄麻唐,NONE
原由,NONE
去向,NONE
參若,NONE
及善射,NONE
及御前,NONE
及眾,NONE
反導,NONE
反造,NONE
叛彼曾,NONE
口來,NONE
口傳,NONE
口授,NONE
古歸奏,NONE
可令爾屬,NONE
右肩,NONE
叵,NONE
各居,NONE
各捕,NONE
各收,NONE
同噶爾丹,NONE
同督運,NONE
同謀,NONE
君無大,NONE
吳巴什察哈代曼濟,NONE
吳思塔,NONE
告噶爾丹,NONE
告達賴,NONE
命示,NONE
和婉,NONE
咨言,NONE
咸,NONE
咸得,NONE
哈之,NONE
哈察罕,PER
哈已,NONE
哈郎古,PER
問聖上,NONE
喜爾今,NONE
噶爾丹授,NONE
噶爾丹處,NONE
噶爾丹默,NONE
四厄魯特七旗,GRP
回去,NONE
因前,NONE
因欲,NONE
國嗣後爾宜,NONE
圖敗,NONE
圖爾來,NONE
圖爾率,NONE
土之人,NONE
在察罕托,NONE
地前,NONE
地撫,NONE
地里,NONE
堅留,NONE
塞卜騰,PER
壽,NONE
外並,NONE
多富,NONE
多爾濟遣,NONE
大喜,NONE
大悅,NONE
大蒙利,NONE
夾臣,NONE
奈噶爾丹,NONE
奏言格,NONE
奪爾汗,NONE
好者,NONE
如噶爾丹果,NONE
如往,NONE
始聞,NONE
孫共,NONE
安其生,NONE
安樂斷,NONE
官二員同,NONE
定放,NONE
宣旨,NONE
密旨,NONE
密有,NONE
密陳達賴,NONE
寬爾之罪,NONE
寵榮,NONE
將吳爾,NONE
將爾奏,NONE
尋覓,NONE
小達賴,NONE
尼麻唐,NONE
巡城,NONE
差諾海,NONE
已乎,NONE
已交還,NONE
已十有,NONE
已歷,NONE
已略,NONE
已聞,NONE
已語,NONE
已駭散,NONE
巴扎,NONE
巴爾珠爾以,NONE
布特,NONE
布隆吉,LOC
希奏,NONE
希筆,NONE
希等,NONE
師大克,NONE
帶屬,NONE
帶馬,NONE
常達里,PER
年月日,NONE
彼國,NONE
彼所居,NONE
彼挈其,NONE
彼盟會,NONE
彼竟,NONE
往噶爾丹,NONE
往臣,NONE
往近,NONE
御用,NONE
必不使,NONE
必到,NONE
必加,NONE
必徇厄魯特,NONE
必擒解,NONE
念及,NONE
思噶爾丹,NONE
恩綸,NONE
恭順者,NONE
惡務,NONE
惡逆賊,NONE
愈眷,NONE
應言語,NONE
懷惟願率,NONE
我之理,NONE
我之言,NONE
我乎,NONE
我媳,NONE
我授,NONE
我爾,NONE
我爾試,NONE
我而擊,NONE
我聞,NONE
我言爾丹濟拉貌,NONE
我輩自,NONE
所乎,NONE
所居薩克薩,NONE
所有人,NONE
扎卜之母,NONE
扎卜代,PER
扎卜謂,NONE
扶法門,NONE
抗,NONE
押,NONE
拉,NONE
拉木扎卜來,PER
拘執,NONE
按兵,NONE
授噶爾丹,NONE
探明,NONE
探洪,NONE
掩至,NONE
摺奏,SYS
播仁恩懲,NONE
操演,NONE
擾亂,NONE
故上,NONE
故先,NONE
故居,NONE
故而,NONE
敕書以,NONE
敗爾為,NONE
敗爾爾,NONE
教致,NONE
敵人,NONE
斃乎,NONE
文已,NONE
文用部,NONE
方出,NONE
施主,NONE
日噶爾丹,PER
日彼遣,NONE
日綽什希巴,PER
日落,NONE
日見,NONE
旨爾惟,NONE
明噶爾丹,NONE
明悉,NONE
昨派,NONE
是否,NONE
時問,NONE
時噶爾丹,NONE
時裝運,NONE
暫為,NONE
暫緩,NONE
暫養,NONE
更加,NONE
書噶爾丹,NONE
曼濟同,NONE
曾聞,NONE
會盟繕,NONE
有達賴,NONE
木亦為,NONE
木素,NONE
未知,NONE
格壘,NONE
格壘沽英,PER
棄之而,NONE
欣躍臣,NONE
欲定,NONE
止給,NONE
正月初一,DATE
正月初二,DATE
此天,NONE
此過,NONE
歲爾,NONE
歸來,NONE
歸朕則,NONE
歸謂,NONE
毋前,NONE
母子,NONE
水土,NONE
沙克珠,PER
沛此,NONE
沸,NONE
沽,NONE
法門,NONE
津巴,NONE
洪,NONE
派拉木,PER
海喇圖,PER
測且,NONE
溫綸,NONE
滾布察罕,PER
瀚海,LOC
焉爾,NONE
無所往,NONE
無言,NONE
無語問,NONE
爾必,NONE
爾果,NONE
爾漫,NONE
爾等備,NONE
特呼,NONE
狀亦疑,NONE
狀有,NONE
猝然,NONE
獎賴,NONE
獲長,NONE
獵遠,NONE
獸,NONE
王化行,PER
王國昌四隊,NONE
甚憂懼,NONE
甚諳練,NONE
生必得,NONE
留下,NONE
畜正,NONE
畢噶爾丹,PER
畢爾,PER
當口,NONE
當另圖,NONE
當降,NONE
疏言噶爾,NONE
疑臣,NONE
登寧夏南門,NONE
發矢,NONE
白塔,LOC
白帽,NONE
百餘匹,NONE
盛中華,PER
盟會,NONE
盡棄爾前,NONE
直故,NONE
相合,NONE
相告,NONE
眷恤爾,NONE
眾兵,NONE
督運,NONE
知其,NONE
知而行,NONE
知過,NONE
秘之欲,NONE
穆,NONE
第巴以,NONE
第巴來,NONE
第巴偕尼麻唐,NONE
第巴處,NONE
第巴語,NONE
第巴遣,NONE
策妄,PER
統理,NONE
經如服,NONE
綽什希巴,NONE
罪嘉惠,NONE
罪業,NONE
署主事,OFF
而且,NONE
而噶爾丹實,NONE
而納,NONE
聞噶爾丹,NONE
聲動,NONE
聽吾言,NONE
背下,NONE
脫去,NONE
膝,NONE
臕,NONE
臣料,NONE
臧濟,PER
臨寧夏,NONE
臨御,NONE
自薩克薩,NONE
至爾,NONE
至爾尼麻唐,NONE
至策,NONE
至薩克薩,NONE
至諾,NONE
至邊,NONE
興兵策,NONE
舉動,NONE
英以,NONE
英往,NONE
英為,NONE
英言,NONE
范承烈,PER
萬邦溥,PER
落海,NONE
蒙聖恩,NONE
薩克薩,LOC
薩哈連,LOC
處俱令,NONE
處司務英,NONE
處止,NONE
號待,NONE
行濟隆,NONE
行眾,NONE
被劫,NONE
見噶爾丹述,NONE
親射,NONE
觀之,NONE
